,EE_afrr_up_activ,EE_afrr_down_activ,LV_afrr_up_activ,LV_afrr_down_activ,LT_afrr_up_activ,LT_afrr_down_activ,EE_afrr_up_min_bid,EE_afrr_up_max_bid,EE_afrr_down_min_bid,EE_afrr_down_max_bid,LV_afrr_up_min_bid,LV_afrr_up_max_bid,LV_afrr_down_min_bid,LV_afrr_down_max_bid,LT_afrr_up_min_bid,LT_afrr_up_max_bid,LT_afrr_down_min_bid,LT_afrr_down_max_bid,EE_afrr_up_price,EE_afrr_down_price,LV_afrr_up_price,LV_afrr_down_price,LT_afrr_up_price,LT_afrr_down_price,EE_procur_FCR_price,EE_procur_afrr_up_price,EE_procur_afrr_down_price,EE_procur_mfrr_up_price,EE_procur_mfrr_down_price,LV_procur_FCR_price,LV_procur_afrr_up_price,LV_procur_afrr_down_price,LV_procur_mfrr_up_price,LV_procur_mfrr_down_price,LT_procur_FCR_price,LT_procur_afrr_up_price,LT_procur_afrr_down_price,LT_procur_mfrr_up_price,LT_procur_mfrr_down_price,EE_procur_FCR_vol,EE_procur_afrr_up_vol,EE_procur_afrr_down_vol,EE_procur_mfrr_up_vol,EE_procur_mfrr_down_vol,LV_procur_FCR_vol,LV_procur_afrr_up_vol,LV_procur_afrr_down_vol,LV_procur_mfrr_up_vol,LV_procur_mfrr_down_vol,LT_procur_FCR_vol,LT_procur_afrr_up_vol,LT_procur_afrr_down_vol,LT_procur_mfrr_up_vol,LT_procur_mfrr_down_vol,EE_imb_MW,LV_imb_MW,LT_imb_MW,EE_mfrr_SA_up_activ,EE_mfrr_SA_down_activ,LV_mfrr_SA_up_activ,LV_mfrr_SA_down_activ,LT_mfrr_SA_up_activ,LT_mfrr_SA_down_activ,EE_mfrr_SA_up_min_bid,EE_mfrr_SA_up_max_bid,EE_mfrr_SA_down_min_bid,EE_mfrr_SA_down_max_bid,LV_mfrr_SA_up_min_bid,LV_mfrr_SA_up_max_bid,LV_mfrr_SA_down_min_bid,LV_mfrr_SA_down_max_bid,LT_mfrr_SA_up_min_bid,LT_mfrr_SA_up_max_bid,LT_mfrr_SA_down_min_bid,LT_mfrr_SA_down_max_bid,EE_mfrr_SA_up_vol,EE_mfrr_SA_down_vol,LV_mfrr_SA_up_vol,LV_mfrr_SA_down_vol,LT_mfrr_SA_up_vol,LT_mfrr_SA_down_vol,EE_up_sa_cbmp,EE_up_da_cbmp,EE_down_sa_cbmp,EE_down_da_cbmp,LV_up_sa_cbmp,LV_up_da_cbmp,LV_down_sa_cbmp,LV_down_da_cbmp,LT_up_sa_cbmp,LT_up_da_cbmp,LT_down_sa_cbmp,LT_down_da_cbmp,EE_dsb,LV_dsb,LT_dsb,10YLT-1001A0008Q_DA_eurmwh
2025-01-02 12:30:00,,,,,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119.958,-8.208,-49.32,3.5,0.0,13.0,0.0,48.25,0.0,170.02,206.6,-89.0,60.47,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,27.0,73.0,104.0,116.0,817.0,152.0,239.0,0.0,239.0,0.0,239.0,,239.0,,239.0,,239.0,,1.0,1.0,-1.0,110.47
2025-01-02 12:45:00,,,,,1.55,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119.958,-8.348,-45.408,6.75,0.0,13.0,0.0,59.0,0.0,170.02,206.6,-5.79,60.47,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,27.0,67.0,104.0,116.0,817.0,153.0,239.0,0.0,239.0,0.0,239.0,,239.0,,239.0,,239.0,,1.0,1.0,-1.0,110.47
2025-01-02 13:00:00,,,,,0.0,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.389,-6.492,-31.228,6.75,0.0,13.0,0.0,55.5,0.0,170.02,206.6,-9.7,51.39,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,27.0,49.0,104.0,116.0,817.0,140.0,239.0,0.0,239.0,0.0,239.0,,239.0,,239.0,,239.0,,1.0,1.0,-1.0,100.69
2025-01-02 13:15:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.389,-7.005,-22.255,6.75,0.0,13.0,0.0,55.5,0.0,170.02,206.6,-9.7,51.39,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,27.0,48.0,104.0,116.0,817.0,137.0,239.0,0.0,239.0,0.0,239.0,,239.0,,239.0,,239.0,,1.0,1.0,-1.0,100.69
2025-01-02 13:30:00,,,,,0.75,1.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.389,-8.68,-18.848,6.75,0.0,13.0,0.0,16.5,0.0,170.02,206.6,-9.7,51.39,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,27.0,69.0,104.0,116.0,817.0,131.0,206.6,0.0,206.6,0.0,206.6,,206.6,,206.6,,206.6,,1.0,1.0,-1.0,100.69
2025-01-02 13:45:00,,,,,0.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.389,-10.226,-12.698,6.75,0.0,13.0,0.0,14.5,0.0,170.02,206.6,-9.7,51.39,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,27.0,69.0,104.0,116.0,809.0,133.0,206.6,0.0,206.6,0.0,206.6,,206.6,,206.6,,206.6,,1.0,1.0,-1.0,100.69
2025-01-02 14:00:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.589,-15.39,36.592,7.75,0.0,8.75,0.0,16.5,0.0,169.65,206.6,-89.0,58.02,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,0.0,31.0,40.0,53.0,136.0,817.0,131.0,206.6,0.0,206.6,0.0,206.6,,206.6,,206.6,,206.6,,1.0,1.0,1.0,108.02
2025-01-02 14:15:00,,,,,0.0,6.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.589,-15.731,32.35,0.0,1.75,0.0,0.0,0.0,1.25,169.65,206.6,-89.0,58.02,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,31.0,40.0,53.0,136.0,817.0,137.0,13.76,0.0,13.76,0.0,13.76,,13.76,,13.76,,13.76,,1.0,1.0,1.0,108.02
2025-01-02 14:30:00,,,,,6.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.589,-15.603,15.308,0.0,0.25,0.0,0.0,0.0,1.25,169.65,206.6,-89.0,58.02,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,31.0,70.0,53.0,136.0,817.0,145.0,58.02,0.0,58.02,0.0,58.02,,58.02,,58.02,,58.02,,1.0,1.0,1.0,108.02
2025-01-02 14:45:00,,,,,11.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.589,-12.059,11.038,0.0,2.0,0.0,0.0,0.0,1.25,169.65,206.6,-89.0,32.43,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,31.0,73.0,53.0,136.0,809.0,146.0,13.76,,13.76,,13.76,,13.76,,13.76,,13.76,,1.0,1.0,1.0,108.02
2025-01-02 15:00:00,,,,,0.525,9.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.793,-12.394,15.885,6.25,0.0,8.75,0.0,12.25,0.0,170.2,206.6,-89.0,32.43,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,0.0,27.0,73.0,53.0,136.0,817.0,113.0,201.0,0.0,201.0,0.0,201.0,,201.0,,201.0,,201.0,,1.0,1.0,1.0,113.55
2025-01-02 15:15:00,,,,,6.125,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.793,-10.342,-3.21,0.0,0.0,4.25,0.0,2.0,0.0,,,,,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,0.0,0.0,0.0,53.0,136.0,817.0,120.0,150.0,0.0,150.0,0.0,150.0,,150.0,,150.0,,150.0,,1.0,1.0,-1.0,113.55
2025-01-02 15:30:00,,,,,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.793,-6.666,-23.212,0.5,0.0,2.25,0.0,2.0,0.0,170.2,206.6,-89.0,32.43,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,0.0,27.0,67.0,53.0,136.0,817.0,120.0,170.2,0.0,170.2,0.0,170.2,,170.2,,170.2,,170.2,,1.0,1.0,-1.0,113.55
2025-01-02 15:45:00,,,,,11.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.793,-4.428,-26.332,6.25,0.0,8.75,0.0,9.5,0.0,170.2,250.6,-89.0,32.43,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,0.0,27.0,68.0,53.0,136.0,817.0,101.0,201.0,0.0,201.0,0.0,201.0,,201.0,,201.0,,201.0,,1.0,1.0,-1.0,113.55
2025-01-02 16:00:00,,,,,0.225,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.182,-1.881,2.695,0.5,0.0,8.75,0.0,14.25,0.0,250.6,250.6,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,2.0,74.0,53.0,136.0,610.0,254.0,250.6,0.0,250.6,0.0,250.6,,250.6,,250.6,,250.6,,1.0,1.0,1.0,130.11
2025-01-02 16:15:00,,,,,5.05,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.182,-3.065,-8.88,0.0,0.0,4.5,0.0,1.0,0.0,250.6,250.6,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,2.0,74.0,53.0,136.0,610.0,250.0,156.1,0.0,156.1,0.0,156.1,,156.1,,156.1,,156.1,,1.0,1.0,-1.0,130.11
2025-01-02 16:30:00,,,,,4.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.182,-4.671,-19.665,0.0,0.0,8.75,0.0,9.5,0.0,250.6,250.6,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,2.0,76.0,53.0,136.0,615.0,258.0,201.0,0.0,201.0,0.0,201.0,,201.0,,201.0,,201.0,,1.0,1.0,-1.0,130.11
2025-01-02 16:45:00,,,,,10.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.182,-7.738,-20.498,0.0,0.0,6.5,0.0,3.25,0.0,250.6,250.6,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,2.0,80.0,53.0,136.0,618.0,252.0,156.1,0.0,156.1,0.0,156.1,,156.1,,156.1,,156.1,,1.0,1.0,-1.0,130.11
2025-01-02 17:00:00,,,,,1.325,7.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.66,-6.445,4.73,1.25,0.0,8.75,0.0,10.0,0.0,168.72,250.6,-89.0,86.43,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,7.0,76.0,53.0,136.0,610.0,256.0,201.0,0.0,201.0,0.0,201.0,,201.0,,201.0,,201.0,,1.0,1.0,1.0,136.43
2025-01-02 17:15:00,,,,,0.0,11.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.66,-7.904,9.635,1.25,0.0,8.75,0.0,10.25,0.0,168.72,250.6,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,7.0,78.0,53.0,136.0,610.0,253.0,201.0,0.0,201.0,0.0,201.0,,201.0,,201.0,,201.0,,1.0,1.0,1.0,136.43
2025-01-02 17:30:00,,,,,0.0,7.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.66,-9.278,5.902,0.0,0.0,6.5,0.0,0.5,0.0,168.72,250.6,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,7.0,82.0,53.0,136.0,610.0,254.0,163.7,0.0,163.7,0.0,163.7,,163.7,,163.7,,163.7,,1.0,1.0,1.0,136.43
2025-01-02 17:45:00,,,,,0.0,5.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.66,-9.358,7.778,0.0,0.0,2.25,0.0,0.0,0.0,168.72,250.6,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,87.0,53.0,136.0,610.0,266.0,150.0,0.0,150.0,0.0,150.0,,150.0,,150.0,,150.0,,1.0,1.0,1.0,136.43
2025-01-02 18:00:00,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.245,-10.821,12.142,0.25,0.0,6.5,0.0,0.0,0.0,168.72,250.6,-89.0,101.99,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,90.0,104.0,116.0,607.0,274.0,168.72,0.0,168.72,0.0,168.72,,168.72,,168.72,,168.72,,1.0,1.0,1.0,151.99
2025-01-02 18:15:00,,,,,3.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.245,-7.56,1.71,1.25,0.0,0.0,0.0,0.5,0.0,168.72,250.6,-89.0,101.99,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,96.0,104.0,116.0,607.0,259.0,181.4,0.0,181.4,0.0,181.4,,181.4,,181.4,,181.4,,1.0,1.0,1.0,151.99
2025-01-02 18:30:00,,,,,9.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.245,-6.089,-3.732,0.25,0.0,2.25,0.0,0.0,0.0,168.72,250.6,-89.0,101.99,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,97.0,104.0,116.0,607.0,266.0,168.72,0.0,168.72,0.0,168.72,,168.72,,168.72,,168.72,,1.0,1.0,-1.0,151.99
2025-01-02 18:45:00,,,,,9.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.245,-6.773,-2.935,0.75,0.0,10.75,0.0,0.0,0.0,168.72,250.6,-89.0,101.99,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,88.0,104.0,116.0,607.0,258.0,168.72,0.0,168.72,0.0,168.72,,168.72,,168.72,,168.72,,1.0,1.0,-1.0,151.99
2025-01-02 19:00:00,,,,,0.425,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.764,-3.499,0.028,1.5,0.0,4.5,0.0,13.5,0.0,168.72,250.6,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,85.0,36.0,104.0,607.0,257.0,250.6,0.0,250.6,0.0,250.6,,250.6,,250.6,,250.6,,1.0,1.0,1.0,152.6
2025-01-02 19:15:00,,,,,0.0,10.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.764,-7.399,10.767,1.5,0.0,4.5,0.0,13.5,0.0,168.72,237.06,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,83.0,36.0,104.0,607.0,252.0,237.06,0.0,237.06,0.0,237.06,,237.06,,237.06,,237.06,,1.0,1.0,1.0,152.6
2025-01-02 19:30:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.764,-5.551,11.315,1.5,0.0,4.5,0.0,13.5,0.0,168.72,237.06,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,83.0,36.0,104.0,607.0,254.0,237.06,0.0,237.06,0.0,237.06,,237.06,,237.06,,237.06,,1.0,1.0,1.0,152.6
2025-01-02 19:45:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.764,-7.182,9.618,1.5,0.0,4.5,0.0,13.5,0.0,168.72,237.06,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,84.0,36.0,104.0,607.0,260.0,237.06,0.0,237.06,0.0,237.06,,237.06,,237.06,,237.06,,1.0,1.0,1.0,152.6
2025-01-02 20:00:00,,,,,0.725,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.376,-7.385,8.33,0.0,0.0,13.0,0.0,3.0,0.0,168.72,237.06,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,6.0,86.0,104.0,116.0,612.0,258.0,165.9,0.0,165.9,0.0,165.9,,165.9,,165.9,,165.9,,-1.0,1.0,1.0,139.06
2025-01-02 20:15:00,,,,,2.725,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.376,-9.15,4.987,0.0,0.0,6.5,0.0,1.25,0.0,168.72,226.74,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,89.0,104.0,116.0,612.0,271.0,150.0,0.0,150.0,0.0,150.0,,150.0,,150.0,,150.0,,-1.0,1.0,1.0,139.06
2025-01-02 20:30:00,,,,,0.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.376,-8.858,11.425,0.0,0.0,8.5,0.0,1.25,0.0,168.72,226.74,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,96.0,104.0,116.0,612.0,270.0,150.01,0.0,150.01,0.0,150.01,,150.01,,150.01,,150.01,,-1.0,1.0,1.0,139.06
2025-01-02 20:45:00,,,,,0.0,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.376,1.407,13.86,0.0,0.5,0.0,0.0,0.0,10.0,168.72,226.74,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,6.0,94.0,104.0,116.0,607.0,270.0,25.0,0.0,25.0,0.0,25.0,,25.0,,25.0,,25.0,,-1.0,1.0,1.0,139.06
2025-01-02 21:00:00,,,,,9.475,0.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.486,-7.041,-9.162,0.0,3.0,0.0,0.0,0.0,2.5,168.72,226.74,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,19.0,93.0,104.0,116.0,641.0,213.0,13.68,0.0,13.68,0.0,13.68,,13.68,,13.68,,13.68,,-1.0,1.0,-1.0,128.74
2025-01-02 21:15:00,,,,,11.475,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.486,-3.26,-16.5,0.0,1.75,0.0,0.0,0.0,2.5,168.72,225.03,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,19.0,91.0,104.0,116.0,641.0,217.0,13.68,0.0,13.68,0.0,13.68,,13.68,,13.68,,13.68,,-1.0,1.0,-1.0,128.74
2025-01-02 21:30:00,,,,,5.225,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.486,-2.321,-10.852,0.0,0.0,6.5,0.0,3.75,0.0,168.72,225.03,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,19.0,91.0,104.0,116.0,641.0,222.0,154.5,0.0,154.5,0.0,154.5,,154.5,,154.5,,154.5,,-1.0,1.0,-1.0,128.74
2025-01-02 21:45:00,,,,,0.0,7.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.486,-0.39,-3.188,0.25,0.0,2.25,0.0,0.75,0.0,150.0,225.03,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,97.0,20.0,97.0,104.0,116.0,633.0,227.0,154.5,0.0,154.5,0.0,154.5,,154.5,,154.5,,154.5,,-1.0,1.0,-1.0,128.74
2025-01-02 22:00:00,,,,,0.1,7.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.418,-7.785,0.973,0.0,0.0,0.0,0.0,7.75,0.0,150.0,225.03,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,32.0,95.0,53.0,56.0,817.0,277.0,145.0,0.0,145.0,0.0,145.0,,145.0,,145.0,,145.0,,-1.0,1.0,1.0,100.91
2025-01-02 22:15:00,,,,,0.0,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.418,-4.039,16.96,0.0,5.5,0.0,0.0,0.0,0.0,150.0,225.03,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,32.0,89.0,53.0,56.0,817.0,269.0,13.76,0.0,13.76,0.0,13.76,,13.76,,13.76,,13.76,,-1.0,1.0,1.0,100.91
2025-01-02 22:30:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.418,-0.439,21.725,0.0,12.5,0.0,0.0,0.0,1.25,169.65,225.03,-6.19,32.43,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,31.0,57.0,53.0,56.0,817.0,269.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,-1.0,1.0,1.0,100.91
2025-01-02 22:45:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.418,3.611,34.608,0.0,15.25,0.0,9.5,0.0,6.25,150.0,225.03,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,32.0,93.0,53.0,56.0,817.0,272.0,-10.01,0.0,-10.01,0.0,-10.01,,-10.01,,-10.01,,-10.01,,-1.0,1.0,1.0,100.91
2025-01-02 23:00:00,,,,,2.35,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.802,-8.847,4.18,0.0,11.75,0.0,0.0,0.0,0.0,150.0,225.03,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,7.0,84.0,36.0,36.0,620.0,282.0,-6.34,0.0,-6.34,0.0,-6.34,,-6.34,,-6.34,,-6.34,,-1.0,1.0,1.0,101.27
2025-01-02 23:15:00,,,,,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.802,-5.697,6.995,0.0,13.5,0.0,0.0,0.0,-3.5,150.0,225.03,-89.0,99.0,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,7.0,84.0,36.0,36.0,620.0,281.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,-1.0,-1.0,1.0,101.27
2025-01-02 23:30:00,,,,,0.0,6.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.802,-3.488,15.285,0.0,13.25,0.0,0.0,0.0,2.25,170.02,225.03,-6.42,32.43,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,31.0,53.0,36.0,36.0,612.0,280.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,-1.0,1.0,1.0,101.27
2025-01-02 23:45:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.802,-3.798,32.705,0.0,13.25,0.0,0.0,0.0,2.25,150.0,225.03,-89.0,32.43,150.0,150.01,-10.01,-10.0,0.0,328.9,-300.0,25.0,33.0,83.0,36.0,36.0,612.0,278.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,-1.0,1.0,1.0,101.27
2025-01-03 00:00:00,,,,,0.0,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.027,0.473,11.945,0.0,2.0,0.0,2.25,0.0,5.0,147.77,225.03,-89.0,32.43,150.0,150.01,-10.0,-10.0,0.0,306.9,-300.0,25.0,34.0,27.0,53.0,29.0,415.0,66.0,-10.0,0.0,-10.0,0.0,-10.0,,-10.0,,-10.0,,-10.0,,-1.0,1.0,1.0,58.07
2025-01-03 00:15:00,,,,,0.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.027,1.702,18.238,0.0,2.75,0.0,7.25,0.0,6.25,147.61,225.03,-89.0,32.43,150.0,150.01,-10.0,-10.0,0.0,306.9,-300.0,25.0,34.0,31.0,53.0,29.0,415.0,60.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,1.0,1.0,58.07
2025-01-03 00:30:00,,,,,1.325,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.027,1.656,13.528,0.0,3.75,0.0,7.25,0.0,8.0,147.7,225.03,-89.0,32.43,150.0,150.01,-10.0,-10.0,0.0,306.9,-300.0,25.0,69.0,31.0,53.0,29.0,415.0,59.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,1.0,1.0,58.07
2025-01-03 00:45:00,,,,,1.9,6.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.027,1.969,-21.725,5.75,0.0,8.75,0.0,6.25,0.0,147.95,225.03,-89.0,32.43,150.0,150.01,-10.0,-10.0,0.0,306.9,-300.0,25.0,69.0,29.0,53.0,29.0,415.0,62.0,170.02,0.0,170.02,0.0,170.02,,170.02,,170.02,,170.02,,-1.0,-1.0,-1.0,58.07
2025-01-03 01:00:00,,,,,3.275,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.471,-2.635,-6.74,0.0,2.0,0.0,0.0,0.0,4.25,147.86,225.03,-89.0,32.43,150.0,150.01,-10.0,-10.0,0.0,306.9,-300.0,36.77,69.0,27.0,53.0,29.0,415.0,290.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,1.0,-1.0,-1.0,47.8
2025-01-03 01:15:00,,,,,0.55,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.471,-4.93,-0.068,0.75,0.0,0.0,0.0,0.0,0.0,147.54,225.03,-89.0,32.43,150.0,150.01,-10.0,-10.0,0.0,306.9,-300.0,36.77,69.0,28.0,53.0,29.0,415.0,307.0,169.46,0.0,169.46,0.0,169.46,,169.46,,169.46,,169.46,,1.0,-1.0,-1.0,47.8
